Entity,Code,Year,GDP per capita,900793-annotations
Azerbaijan,AZE,1981,7490,
Azerbaijan,AZE,1982,7831,
Azerbaijan,AZE,1983,8010,
Azerbaijan,AZE,1984,8360,
Azerbaijan,AZE,1985,8558,
Azerbaijan,AZE,1986,8663,
Azerbaijan,AZE,1987,8995,
Azerbaijan,AZE,1988,9328,
Azerbaijan,AZE,1989,8421,
Azerbaijan,AZE,1990,7394,
Azerbaijan,AZE,1991,7319.136,
Azerbaijan,AZE,1992,5638.998,
Azerbaijan,AZE,1993,4315.357,
Azerbaijan,AZE,1994,3453.3638,
Azerbaijan,AZE,1995,2999.319,
Azerbaijan,AZE,1996,3074.2197,
Azerbaijan,AZE,1997,3347.6125,
Azerbaijan,AZE,1998,3550.364,
Azerbaijan,AZE,1999,3959.7815,
Azerbaijan,AZE,2000,4214.8887,
Azerbaijan,AZE,2001,4498.7944,
Azerbaijan,AZE,2002,4880.4,
Azerbaijan,AZE,2003,5408.523,
Azerbaijan,AZE,2004,5971.4746,
Azerbaijan,AZE,2005,7553.6265,
Azerbaijan,AZE,2006,10160.346,
Azerbaijan,AZE,2007,12699.498,
Azerbaijan,AZE,2008,14072.627,
Azerbaijan,AZE,2009,15384.293,
Azerbaijan,AZE,2010,16153.837,
Azerbaijan,AZE,2011,16176,
Azerbaijan,AZE,2012,16364.532,
Azerbaijan,AZE,2013,17146.223,
Azerbaijan,AZE,2014,17451.1,
Azerbaijan,AZE,2015,17463.758,
Azerbaijan,AZE,2016,16770.85,
Azerbaijan,AZE,2017,16647.016,
Azerbaijan,AZE,2018,16753.209,
Azerbaijan,AZE,2019,17029.906,
Azerbaijan,AZE,2020,16189.511,
Azerbaijan,AZE,2021,16971.725,
Azerbaijan,AZE,2022,17682.94,
Bahrain,BHR,1950,3354,
Bahrain,BHR,1951,3483,
Bahrain,BHR,1952,3614,
Bahrain,BHR,1953,3747,
Bahrain,BHR,1954,3883,
Bahrain,BHR,1955,4014,
Bahrain,BHR,1956,4141,
Bahrain,BHR,1957,4262,
Bahrain,BHR,1958,4366,
Bahrain,BHR,1959,4457,
Bahrain,BHR,1960,4532,
Bahrain,BHR,1961,4594,
Bahrain,BHR,1962,4672,
Bahrain,BHR,1963,4772,
Bahrain,BHR,1964,4898,
Bahrain,BHR,1965,5058,
Bahrain,BHR,1966,5233,
Bahrain,BHR,1967,5423,
Bahrain,BHR,1968,5611,
Bahrain,BHR,1969,5812,
Bahrain,BHR,1970,6038,
Bahrain,BHR,1971,6349,
Bahrain,BHR,1972,6692,
Bahrain,BHR,1973,6975,
Bahrain,BHR,1974,7291,
Bahrain,BHR,1975,6252,
Bahrain,BHR,1976,6875,
Bahrain,BHR,1977,7084,
Bahrain,BHR,1978,7037,
Bahrain,BHR,1979,6730,
Bahrain,BHR,1980,6994,
Bahrain,BHR,1981,6875,
Bahrain,BHR,1982,7036,
Bahrain,BHR,1983,7240,
Bahrain,BHR,1984,7264,
Bahrain,BHR,1985,6972,
Bahrain,BHR,1986,6880,
Bahrain,BHR,1987,6786,
Bahrain,BHR,1988,6802,
Bahrain,BHR,1989,6751,
Bahrain,BHR,1990,6542,
Bahrain,BHR,1991,7059.957,
Bahrain,BHR,1992,7993.8926,
Bahrain,BHR,1993,9102.066,
Bahrain,BHR,1994,9935.004,
Bahrain,BHR,1995,10695.393,
Bahrain,BHR,1996,11640.821,
Bahrain,BHR,1997,12528.39,
Bahrain,BHR,1998,13776.008,
Bahrain,BHR,1999,15263.758,
Bahrain,BHR,2000,17021.723,
Bahrain,BHR,2001,18152.963,
Bahrain,BHR,2002,19487.842,
Bahrain,BHR,2003,21391.611,
Bahrain,BHR,2004,23389.602,
Bahrain,BHR,2005,25230.9,
Bahrain,BHR,2006,26840.125,
Bahrain,BHR,2007,28884.697,
Bahrain,BHR,2008,30612.498,
Bahrain,BHR,2009,31729.566,
Bahrain,BHR,2010,34057.715,
Bahrain,BHR,2011,36372,
Bahrain,BHR,2012,36711.39,
Bahrain,BHR,2013,37704.21,
Bahrain,BHR,2014,38364.83,
Bahrain,BHR,2015,38369.66,
Bahrain,BHR,2016,38805.39,
Bahrain,BHR,2017,39553.24,
Bahrain,BHR,2018,39501.176,
Bahrain,BHR,2019,39499.707,
Bahrain,BHR,2020,36890.504,
Bahrain,BHR,2021,37323.105,
Bahrain,BHR,2022,38651.6,
Bangladesh,BGD,1950,861,
Bangladesh,BGD,1951,862,
Bangladesh,BGD,1952,874,
Bangladesh,BGD,1953,872,
Bangladesh,BGD,1954,872,
Bangladesh,BGD,1955,810,
Bangladesh,BGD,1956,878,
Bangladesh,BGD,1957,845,
Bangladesh,BGD,1958,813,
Bangladesh,BGD,1959,838,
Bangladesh,BGD,1960,869,
Bangladesh,BGD,1961,899,
Bangladesh,BGD,1962,877,
Bangladesh,BGD,1963,947,
Bangladesh,BGD,1964,939,
Bangladesh,BGD,1965,969,
Bangladesh,BGD,1966,963,
Bangladesh,BGD,1967,921,
Bangladesh,BGD,1968,987,
Bangladesh,BGD,1969,980,
Bangladesh,BGD,1970,1004,
Bangladesh,BGD,1971,934,
Bangladesh,BGD,1972,807,
Bangladesh,BGD,1973,792,
Bangladesh,BGD,1974,872,
Bangladesh,BGD,1975,843,
Bangladesh,BGD,1976,862,
Bangladesh,BGD,1977,843,
Bangladesh,BGD,1978,878,
Bangladesh,BGD,1979,894,
Bangladesh,BGD,1980,875,
Bangladesh,BGD,1981,878,
Bangladesh,BGD,1982,869,
Bangladesh,BGD,1983,891,
Bangladesh,BGD,1984,918,
Bangladesh,BGD,1985,925,
Bangladesh,BGD,1986,944,
Bangladesh,BGD,1987,960,
Bangladesh,BGD,1988,964,
Bangladesh,BGD,1989,966,
Bangladesh,BGD,1990,1006,
Bangladesh,BGD,1991,1031.4299,
Bangladesh,BGD,1992,1062.4604,
Bangladesh,BGD,1993,1095.6564,
Bangladesh,BGD,1994,1136.4185,
Bangladesh,BGD,1995,1182.9514,
Bangladesh,BGD,1996,1234.0841,
Bangladesh,BGD,1997,1291.5126,
Bangladesh,BGD,1998,1348.1499,
Bangladesh,BGD,1999,1412.9813,
Bangladesh,BGD,2000,1485.3092,
Bangladesh,BGD,2001,1551.1965,
Bangladesh,BGD,2002,1621.267,
Bangladesh,BGD,2003,1710.7313,
Bangladesh,BGD,2004,1812.6246,
Bangladesh,BGD,2005,1925.6062,
Bangladesh,BGD,2006,2057.6985,
Bangladesh,BGD,2007,2194.4224,
Bangladesh,BGD,2008,2321.0505,
Bangladesh,BGD,2009,2448.887,
Bangladesh,BGD,2010,2599.2083,
Bangladesh,BGD,2011,2772,
Bangladesh,BGD,2012,2914.0488,
Bangladesh,BGD,2013,3057.4697,
Bangladesh,BGD,2014,3216.8923,
Bangladesh,BGD,2015,3402.3213,
Bangladesh,BGD,2016,3598.5103,
Bangladesh,BGD,2017,3808.8728,
Bangladesh,BGD,2018,4056.6465,
Bangladesh,BGD,2019,4242.7515,
Bangladesh,BGD,2020,4418.9644,
Bangladesh,BGD,2021,4684.003,
Bangladesh,BGD,2022,4925.721,
Barbados,BRB,1950,3390,
Barbados,BRB,1951,3513,
Barbados,BRB,1952,3655,
Barbados,BRB,1953,3803,
Barbados,BRB,1954,3947,
Barbados,BRB,1955,4133,
Barbados,BRB,1956,4390,
Barbados,BRB,1957,4646,
Barbados,BRB,1958,4855,
Barbados,BRB,1959,5053,
Barbados,BRB,1960,5316,
Barbados,BRB,1961,5683,
Barbados,BRB,1962,5923,
Barbados,BRB,1963,6033,
Barbados,BRB,1964,6355,
Barbados,BRB,1965,6468,
Barbados,BRB,1966,6873,
Barbados,BRB,1967,7492,
Barbados,BRB,1968,8429,
Barbados,BRB,1969,9247,
Barbados,BRB,1970,10197,
Barbados,BRB,1971,10514,
Barbados,BRB,1972,10567,
Barbados,BRB,1973,10635,
Barbados,BRB,1974,10080,
Barbados,BRB,1975,9825,
Barbados,BRB,1976,10222,
Barbados,BRB,1977,10541,
Barbados,BRB,1978,11014,
Barbados,BRB,1979,11837,
Barbados,BRB,1980,12318,
Barbados,BRB,1981,12065,
Barbados,BRB,1982,11424,
Barbados,BRB,1983,11419,
Barbados,BRB,1984,11772,
Barbados,BRB,1985,11848,
Barbados,BRB,1986,12404,
Barbados,BRB,1987,12683,
Barbados,BRB,1988,13087,
Barbados,BRB,1989,13498,
Barbados,BRB,1990,12994,
Barbados,BRB,1991,12298.506,
Barbados,BRB,1992,11427.267,
Barbados,BRB,1993,11343.598,
Barbados,BRB,1994,11405.56,
Barbados,BRB,1995,11473.859,
Barbados,BRB,1996,11760.825,
Barbados,BRB,1997,12124.509,
Barbados,BRB,1998,12384.762,
Barbados,BRB,1999,12237.948,
Barbados,BRB,2000,12600.022,
Barbados,BRB,2001,12112.181,
Barbados,BRB,2002,12025.474,
Barbados,BRB,2003,12094.819,
Barbados,BRB,2004,12078.735,
Barbados,BRB,2005,12379.45,
Barbados,BRB,2006,12889.877,
Barbados,BRB,2007,12917.439,
Barbados,BRB,2008,12786.107,
Barbados,BRB,2009,12094.324,
Barbados,BRB,2010,11954.322,
Barbados,BRB,2011,11870,
Barbados,BRB,2012,11860,
Barbados,BRB,2013,11809,
Barbados,BRB,2014,11780,
Barbados,BRB,2015,11849,
Barbados,BRB,2016,12124.693,
Barbados,BRB,2017,12157.3125,
Barbados,BRB,2018,12029.747,
Barbados,BRB,2019,12040.277,
Barbados,BRB,2020,10487.387,
Barbados,BRB,2021,10386.526,
Barbados,BRB,2022,11545.848,
Belarus,BLR,1973,8341,
Belarus,BLR,1980,9487,
Belarus,BLR,1981,9844,
Belarus,BLR,1982,10217,
Belarus,BLR,1983,10667,
Belarus,BLR,1984,10957,
Belarus,BLR,1985,11000,
Belarus,BLR,1986,11230,
Belarus,BLR,1987,11297,
Belarus,BLR,1988,11198,
Belarus,BLR,1989,11893,
Belarus,BLR,1990,11467,
Belarus,BLR,1991,11170.761,
Belarus,BLR,1992,9960.843,
Belarus,BLR,1993,9077.44,
Belarus,BLR,1994,7932.001,
Belarus,BLR,1995,6993.622,
Belarus,BLR,1996,7128.3545,
Belarus,BLR,1997,7885.0195,
Belarus,BLR,1998,8481.967,
Belarus,BLR,1999,8689.713,
Belarus,BLR,2000,9110.9795,
Belarus,BLR,2001,9462.374,
Belarus,BLR,2002,9870.309,
Belarus,BLR,2003,10492.987,
Belarus,BLR,2004,11615.686,
Belarus,BLR,2005,12629.558,
Belarus,BLR,2006,13792.554,
Belarus,BLR,2007,14856.956,
Belarus,BLR,2008,16223.997,
Belarus,BLR,2009,16088.725,
Belarus,BLR,2010,17172.46,
Belarus,BLR,2011,17918,
Belarus,BLR,2012,18245.008,
Belarus,BLR,2013,18456.41,
Belarus,BLR,2014,18805.18,
Belarus,BLR,2015,18122.863,
Belarus,BLR,2016,17701.959,
Belarus,BLR,2017,18193.273,
Belarus,BLR,2018,18809.494,
Belarus,BLR,2019,19130.395,
Belarus,BLR,2020,19053.156,
Belarus,BLR,2021,19541.914,
Belarus,BLR,2022,18699.799,
Belgium,BEL,1,956,
Belgium,BEL,1500,2338,
Belgium,BEL,1550,2410,
Belgium,BEL,1600,2533,
Belgium,BEL,1650,2303,
Belgium,BEL,1700,2192,
Belgium,BEL,1750,2169,
Belgium,BEL,1812,2358,
Belgium,BEL,1820,2358,
Belgium,BEL,1846,2700,
Belgium,BEL,1847,2809,
Belgium,BEL,1848,2796,
Belgium,BEL,1849,2853,
Belgium,BEL,1850,2944,
Belgium,BEL,1851,3006,
Belgium,BEL,1852,3067,
Belgium,BEL,1853,3127,
Belgium,BEL,1854,3300,
Belgium,BEL,1855,3301,
Belgium,BEL,1856,3459,
Belgium,BEL,1857,3524,
Belgium,BEL,1858,3526,
Belgium,BEL,1859,3502,
Belgium,BEL,1860,3655,
Belgium,BEL,1861,3682,
Belgium,BEL,1862,3752,
Belgium,BEL,1863,3832,
Belgium,BEL,1864,3931,
Belgium,BEL,1865,3902,
Belgium,BEL,1866,3990,
Belgium,BEL,1867,3980,
Belgium,BEL,1868,4095,
Belgium,BEL,1869,4245,
Belgium,BEL,1870,4291,
Belgium,BEL,1871,4275,
Belgium,BEL,1872,4501,
Belgium,BEL,1873,4495,
Belgium,BEL,1874,4607,
Belgium,BEL,1875,4560,
Belgium,BEL,1876,4583,
Belgium,BEL,1877,4597,
Belgium,BEL,1878,4689,
Belgium,BEL,1879,4694,
Belgium,BEL,1880,4886,
Belgium,BEL,1881,4894,
Belgium,BEL,1882,4999,
Belgium,BEL,1883,5013,
Belgium,BEL,1884,4999,
Belgium,BEL,1885,5002,
Belgium,BEL,1886,5026,
Belgium,BEL,1887,5180,
Belgium,BEL,1888,5176,
Belgium,BEL,1889,5386,
Belgium,BEL,1890,5464,
Belgium,BEL,1891,5412,
Belgium,BEL,1892,5486,
Belgium,BEL,1893,5507,
Belgium,BEL,1894,5528,
Belgium,BEL,1895,5598,
Belgium,BEL,1896,5660,
Belgium,BEL,1897,5716,
Belgium,BEL,1898,5762,
Belgium,BEL,1899,5828,
Belgium,BEL,1900,5947,
Belgium,BEL,1901,5928,
Belgium,BEL,1902,5960,
Belgium,BEL,1903,6013,
Belgium,BEL,1904,6091,
Belgium,BEL,1905,6188,
Belgium,BEL,1906,6244,
Belgium,BEL,1907,6268,
Belgium,BEL,1908,6269,
Belgium,BEL,1909,6330,
Belgium,BEL,1910,6478,
Belgium,BEL,1911,6612,
Belgium,BEL,1912,6704,
Belgium,BEL,1913,6727,
Belgium,BEL,1914,6253,
Belgium,BEL,1915,6150,
Belgium,BEL,1916,6503,
Belgium,BEL,1917,5609,
Belgium,BEL,1918,4560,
Belgium,BEL,1919,5402,
Belgium,BEL,1920,6315,
Belgium,BEL,1921,6465,
Belgium,BEL,1922,7034,
Belgium,BEL,1923,7226,
Belgium,BEL,1924,7393,
Belgium,BEL,1925,7438,
Belgium,BEL,1926,7626,
Belgium,BEL,1927,7847,
Belgium,BEL,1928,8191,
Belgium,BEL,1929,8056,
Belgium,BEL,1930,7936,
Belgium,BEL,1931,7747,
Belgium,BEL,1932,7343,
Belgium,BEL,1933,7461,
Belgium,BEL,1934,7371,
Belgium,BEL,1935,7801,
Belgium,BEL,1936,7831,
Belgium,BEL,1937,7908,
Belgium,BEL,1938,7702,
Belgium,BEL,1939,8209,
Belgium,BEL,1940,7272,
Belgium,BEL,1941,6947,
Belgium,BEL,1942,6371,
Belgium,BEL,1943,6228,
Belgium,BEL,1944,6554,
Belgium,BEL,1945,6907,
Belgium,BEL,1946,7291,
Belgium,BEL,1947,7651,
Belgium,BEL,1948,8008,
Belgium,BEL,1949,8278,
Belgium,BEL,1950,8706,
Belgium,BEL,1951,9161,
Belgium,BEL,1952,9035,
Belgium,BEL,1953,9274,
Belgium,BEL,1954,9610,
Belgium,BEL,1955,10010,
Belgium,BEL,1956,10237,
Belgium,BEL,1957,10353,
Belgium,BEL,1958,10268,
Belgium,BEL,1959,10533,
Belgium,BEL,1960,11081,
Belgium,BEL,1961,11561,
Belgium,BEL,1962,12087,
Belgium,BEL,1963,12532,
Belgium,BEL,1964,13295,
Belgium,BEL,1965,13643,
Belgium,BEL,1966,13989,
Belgium,BEL,1967,14461,
Belgium,BEL,1968,15009,
Belgium,BEL,1969,15969,
Belgium,BEL,1970,16914,
Belgium,BEL,1971,17486,
Belgium,BEL,1972,18336,
Belgium,BEL,1973,19399,
Belgium,BEL,1974,20153,
Belgium,BEL,1975,19831,
Belgium,BEL,1976,20916,
Belgium,BEL,1977,21025,
Belgium,BEL,1978,21605,
Belgium,BEL,1979,22094,
Belgium,BEL,1980,23060,
Belgium,BEL,1981,22760,
Belgium,BEL,1982,23071,
Belgium,BEL,1983,23071,
Belgium,BEL,1984,23644,
Belgium,BEL,1985,23873,
Belgium,BEL,1986,24221,
Belgium,BEL,1987,24772,
Belgium,BEL,1988,25905,
Belgium,BEL,1989,26690,
Belgium,BEL,1990,27412,
Belgium,BEL,1991,27848.305,
Belgium,BEL,1992,28199.574,
Belgium,BEL,1993,27857.25,
Belgium,BEL,1994,28706.5,
Belgium,BEL,1995,29370.088,
Belgium,BEL,1996,29820.299,
Belgium,BEL,1997,30894.283,
Belgium,BEL,1998,31480.744,
Belgium,BEL,1999,32571.674,
Belgium,BEL,2000,33719.77,
Belgium,BEL,2001,33923.344,
Belgium,BEL,2002,34419.695,
Belgium,BEL,2003,34588.477,
Belgium,BEL,2004,35740.35,
Belgium,BEL,2005,36338.383,
Belgium,BEL,2006,37051.902,
Belgium,BEL,2007,38082.875,
Belgium,BEL,2008,38117.348,
Belgium,BEL,2009,36998.65,
Belgium,BEL,2010,37739.33,
Belgium,BEL,2011,38130,
Belgium,BEL,2012,38173.234,
Belgium,BEL,2013,38169.832,
Belgium,BEL,2014,38599.426,
Belgium,BEL,2015,39160.324,
Belgium,BEL,2016,39456.863,
Belgium,BEL,2017,39940.824,
Belgium,BEL,2018,40471.914,
Belgium,BEL,2019,41155.527,
Belgium,BEL,2020,38763.44,
Belgium,BEL,2021,40970.805,
Belgium,BEL,2022,41872.395,
Benin,BEN,1950,1627,
Benin,BEN,1951,1597,
Benin,BEN,1952,1565,
Benin,BEN,1953,1492,
Benin,BEN,1954,1505,
Benin,BEN,1955,1474,
Benin,BEN,1956,1444,
Benin,BEN,1957,1414,
Benin,BEN,1958,1435,
Benin,BEN,1959,1457,
Benin,BEN,1960,1468,
Benin,BEN,1961,1482,
Benin,BEN,1962,1400,
Benin,BEN,1963,1430,
Benin,BEN,1964,1492,
Benin,BEN,1965,1532,
Benin,BEN,1966,1549,
Benin,BEN,1967,1525,
Benin,BEN,1968,1545,
Benin,BEN,1969,1551,
Benin,BEN,1970,1543,
Benin,BEN,1971,1535,
Benin,BEN,1972,1640,
Benin,BEN,1973,1666,
Benin,BEN,1974,1733,
Benin,BEN,1975,1570,
Benin,BEN,1976,1548,
Benin,BEN,1977,1570,
Benin,BEN,1978,1519,
Benin,BEN,1979,1594,
Benin,BEN,1980,1691,
Benin,BEN,1981,1733,
Benin,BEN,1982,1862,
Benin,BEN,1983,1728,
Benin,BEN,1984,1809,
Benin,BEN,1985,1886,
Benin,BEN,1986,1867,
Benin,BEN,1987,1782,
Benin,BEN,1988,1780,
Benin,BEN,1989,1715,
Benin,BEN,1990,1811,
Benin,BEN,1991,1812.4215,
Benin,BEN,1992,1790.53,
Benin,BEN,1993,1791.9633,
Benin,BEN,1994,1731.8035,
Benin,BEN,1995,1835.5746,
Benin,BEN,1996,1840.4858,
Benin,BEN,1997,1867.6058,
Benin,BEN,1998,1862.7557,
Benin,BEN,1999,1881.6971,
Benin,BEN,2000,1908.9366,
Benin,BEN,2001,1928.0967,
Benin,BEN,2002,1934.3967,
Benin,BEN,2003,1919.6151,
Benin,BEN,2004,1923.7192,
Benin,BEN,2005,1875.9193,
Benin,BEN,2006,1870.5325,
Benin,BEN,2007,1904.5496,
Benin,BEN,2008,1920.306,
Benin,BEN,2009,1888.7758,
Benin,BEN,2010,1854.6655,
Benin,BEN,2011,1836,
Benin,BEN,2012,1867,
Benin,BEN,2013,1939,
Benin,BEN,2014,2008,
Benin,BEN,2015,2055,
Benin,BEN,2016,2061.9036,
Benin,BEN,2017,2115.587,
Benin,BEN,2018,2192.261,
Benin,BEN,2019,2276.1038,
Benin,BEN,2020,2297.7698,
Benin,BEN,2021,2395.1663,
Benin,BEN,2022,2477.0903,
Bolivia,BOL,1846,1184,
Bolivia,BOL,1890,1361,
Bolivia,BOL,1891,1371,
Bolivia,BOL,1892,1390,
Bolivia,BOL,1893,1390,
Bolivia,BOL,1894,1446,
Bolivia,BOL,1895,1446,
Bolivia,BOL,1896,1352,
Bolivia,BOL,1897,1384,
Bolivia,BOL,1898,1414,
Bolivia,BOL,1899,1420,
Bolivia,BOL,1900,1462,
Bolivia,BOL,1901,1513,
Bolivia,BOL,1902,1462,
Bolivia,BOL,1903,1458,
Bolivia,BOL,1904,1460,
Bolivia,BOL,1905,1510,
Bolivia,BOL,1906,1562,
Bolivia,BOL,1907,1568,
Bolivia,BOL,1908,1616,
Bolivia,BOL,1909,1651,
Bolivia,BOL,1910,1714,
Bolivia,BOL,1911,1744,
Bolivia,BOL,1912,1787,
Bolivia,BOL,1913,1862,
Bolivia,BOL,1914,1769,
Bolivia,BOL,1915,1798,
Bolivia,BOL,1916,1839,
Bolivia,BOL,1917,1957,
Bolivia,BOL,1918,1965,
Bolivia,BOL,1919,1956,
Bolivia,BOL,1920,1932,
Bolivia,BOL,1921,1849,
Bolivia,BOL,1922,2002,
Bolivia,BOL,1923,2008,
Bolivia,BOL,1924,2077,
Bolivia,BOL,1925,2144,
Bolivia,BOL,1926,2157,
Bolivia,BOL,1927,2289,
Bolivia,BOL,1928,2356,
Bolivia,BOL,1929,2426,
Bolivia,BOL,1930,2281,
Bolivia,BOL,1931,2040,
Bolivia,BOL,1932,1879,
Bolivia,BOL,1933,1954,
Bolivia,BOL,1934,2099,
Bolivia,BOL,1935,2173,
Bolivia,BOL,1936,2230,
Bolivia,BOL,1937,2381,
Bolivia,BOL,1938,2431,
Bolivia,BOL,1939,2488,
Bolivia,BOL,1940,2667,
Bolivia,BOL,1941,2823,
Bolivia,BOL,1942,2860,
Bolivia,BOL,1943,2922,
Bolivia,BOL,1944,2888,
Bolivia,BOL,1945,2966,
Bolivia,BOL,1946,2891,
Bolivia,BOL,1947,2797,
Bolivia,BOL,1948,2987,
Bolivia,BOL,1949,3083,
Bolivia,BOL,1950,3011,
Bolivia,BOL,1951,3209,
Bolivia,BOL,1952,3237,
Bolivia,BOL,1953,2869,
Bolivia,BOL,1954,2868,
Bolivia,BOL,1955,2954,
Bolivia,BOL,1956,2719,
Bolivia,BOL,1957,2573,
Bolivia,BOL,1958,2576,
Bolivia,BOL,1959,2511,
Bolivia,BOL,1960,2560,
Bolivia,BOL,1961,2555,
Bolivia,BOL,1962,2636,
Bolivia,BOL,1963,2742,
Bolivia,BOL,1964,2809,
Bolivia,BOL,1965,2879,
Bolivia,BOL,1966,3014,
Bolivia,BOL,1967,3127,
Bolivia,BOL,1968,3314,
Bolivia,BOL,1969,3379,
Bolivia,BOL,1970,3469,
Bolivia,BOL,1971,3513,
Bolivia,BOL,1972,3602,
Bolivia,BOL,1973,3757,
Bolivia,BOL,1974,3854,
Bolivia,BOL,1975,4010,
Bolivia,BOL,1976,4219,
Bolivia,BOL,1977,4289,
Bolivia,BOL,1978,4328,
Bolivia,BOL,1979,4227,
Bolivia,BOL,1980,4100,
Bolivia,BOL,1981,4060,
Bolivia,BOL,1982,3816,
Bolivia,BOL,1983,3585,
Bolivia,BOL,1984,3561,
Bolivia,BOL,1985,3476,
Bolivia,BOL,1986,3306,
Bolivia,BOL,1987,3330,
Bolivia,BOL,1988,3386,
Bolivia,BOL,1989,3408,
Bolivia,BOL,1990,3502,
Bolivia,BOL,1991,3610.0518,
Bolivia,BOL,1992,3592.1367,
Bolivia,BOL,1993,3670.2744,
Bolivia,BOL,1994,3765.1694,
Bolivia,BOL,1995,3865.438,
Bolivia,BOL,1996,3959.4453,
Bolivia,BOL,1997,4079.5378,
Bolivia,BOL,1998,4205.6943,
Bolivia,BOL,1999,4146.4707,
Bolivia,BOL,2000,4173.5493,
Bolivia,BOL,2001,4166.4917,
Bolivia,BOL,2002,4193.755,
Bolivia,BOL,2003,4230.3726,
Bolivia,BOL,2004,4330.5557,
Bolivia,BOL,2005,4445.3477,
Bolivia,BOL,2006,4581.9023,
Bolivia,BOL,2007,4713.448,
Bolivia,BOL,2008,4924.032,
Bolivia,BOL,2009,5011.3384,
Bolivia,BOL,2010,5141.759,
Bolivia,BOL,2011,5331,
Bolivia,BOL,2012,5503.908,
Bolivia,BOL,2013,5775.7515,
Bolivia,BOL,2014,5988.2773,
Bolivia,BOL,2015,6176.267,
Bolivia,BOL,2016,6337.799,
Bolivia,BOL,2017,6503.387,
Bolivia,BOL,2018,6679.4385,
Bolivia,BOL,2019,6730.809,
Bolivia,BOL,2020,6062.065,
Bolivia,BOL,2021,6355.615,
Bolivia,BOL,2022,6481.3906,
Bosnia and Herzegovina,BIH,1952,1894,
Bosnia and Herzegovina,BIH,1953,1878,
Bosnia and Herzegovina,BIH,1954,1847,
Bosnia and Herzegovina,BIH,1955,2265,
Bosnia and Herzegovina,BIH,1956,1932,
Bosnia and Herzegovina,BIH,1957,2214,
Bosnia and Herzegovina,BIH,1958,2284,
Bosnia and Herzegovina,BIH,1959,2667,
Bosnia and Herzegovina,BIH,1960,2871,
Bosnia and Herzegovina,BIH,1961,2925,
Bosnia and Herzegovina,BIH,1962,2868,
Bosnia and Herzegovina,BIH,1963,3174,
Bosnia and Herzegovina,BIH,1964,3469,
Bosnia and Herzegovina,BIH,1965,3569,
Bosnia and Herzegovina,BIH,1966,3810,
Bosnia and Herzegovina,BIH,1967,3724,
Bosnia and Herzegovina,BIH,1968,3849,
Bosnia and Herzegovina,BIH,1969,4132,
Bosnia and Herzegovina,BIH,1970,4251,
Bosnia and Herzegovina,BIH,1971,4490,
Bosnia and Herzegovina,BIH,1972,4661,
Bosnia and Herzegovina,BIH,1973,4801,
Bosnia and Herzegovina,BIH,1974,5112,
Bosnia and Herzegovina,BIH,1975,5247,
Bosnia and Herzegovina,BIH,1976,5268,
Bosnia and Herzegovina,BIH,1977,5647,
Bosnia and Herzegovina,BIH,1978,5977,
Bosnia and Herzegovina,BIH,1979,6376,
Bosnia and Herzegovina,BIH,1980,6588,
Bosnia and Herzegovina,BIH,1981,6762,
Bosnia and Herzegovina,BIH,1982,6841,
Bosnia and Herzegovina,BIH,1983,6773,
Bosnia and Herzegovina,BIH,1984,6843,
Bosnia and Herzegovina,BIH,1985,6875,
Bosnia and Herzegovina,BIH,1986,7066,
Bosnia and Herzegovina,BIH,1987,6886,
Bosnia and Herzegovina,BIH,1988,6668,
Bosnia and Herzegovina,BIH,1989,6711,
Bosnia and Herzegovina,BIH,1990,5893,
Bosnia and Herzegovina,BIH,1991,5128.9395,
Bosnia and Herzegovina,BIH,1992,3830.219,
Bosnia and Herzegovina,BIH,1993,2831.0393,
Bosnia and Herzegovina,BIH,1994,3017.001,
Bosnia and Herzegovina,BIH,1995,3237.3074,
Bosnia and Herzegovina,BIH,1996,4915.325,
Bosnia and Herzegovina,BIH,1997,5913.081,
Bosnia and Herzegovina,BIH,1998,6589.637,
Bosnia and Herzegovina,BIH,1999,7025.973,
Bosnia and Herzegovina,BIH,2000,7082.035,
Bosnia and Herzegovina,BIH,2001,7129.3867,
Bosnia and Herzegovina,BIH,2002,7391.5923,
Bosnia and Herzegovina,BIH,2003,7551.408,
Bosnia and Herzegovina,BIH,2004,7857.3784,
Bosnia and Herzegovina,BIH,2005,8057.6826,
Bosnia and Herzegovina,BIH,2006,8410.801,
Bosnia and Herzegovina,BIH,2007,8811.861,
Bosnia and Herzegovina,BIH,2008,9199.262,
Bosnia and Herzegovina,BIH,2009,9018.506,
Bosnia and Herzegovina,BIH,2010,8982.458,
Bosnia and Herzegovina,BIH,2011,8961,
Bosnia and Herzegovina,BIH,2012,8894.932,
Bosnia and Herzegovina,BIH,2013,9113.055,
Bosnia and Herzegovina,BIH,2014,9228.818,
Bosnia and Herzegovina,BIH,2015,9639.478,
Bosnia and Herzegovina,BIH,2016,9966.366,
Bosnia and Herzegovina,BIH,2017,10305.933,
Bosnia and Herzegovina,BIH,2018,10718.778,
Bosnia and Herzegovina,BIH,2019,11048.235,
Bosnia and Herzegovina,BIH,2020,10736.168,
Bosnia and Herzegovina,BIH,2021,11553.761,
Bosnia and Herzegovina,BIH,2022,12142.863,
Botswana,BWA,1950,489,
Botswana,BWA,1951,497,
Botswana,BWA,1952,504,
Botswana,BWA,1953,513,
Botswana,BWA,1954,521,
Botswana,BWA,1955,529,
Botswana,BWA,1956,537,
